19	108.875444	34.194616	108.876391	34.179875	2014/1/1 1:19	2014/1/1 1:24	0:05:01
20	108.909037	34.238198	108.880337	34.245219	2014/1/1 1:39	2014/1/1 1:44	0:05:01
21	108.897609	34.239165	108.932549	34.263233	2014/1/1 1:56	2014/1/1 2:10	0:14:32
22	108.935989	34.259409	108.980147	34.289289	2014/1/1 2:18	2014/1/1 2:30	0:12:02
23	108.963571	34.257664	108.87116	34.27468	2014/1/1 2:43	2014/1/1 3:00	0:17:02
24	108.868237	34.275983	108.843409	34.256462	2014/1/1 3:01	2014/1/1 3:10	0:08:31
25	108.96802	34.231265	108.938992	34.250858	2014/1/1 4:20	2014/1/1 4:29	0:08:31
26	108.919643	34.209405	108.960844	34.276341	2014/1/1 5:31	2014/1/1 5:48	0:17:02
27	108.961392	34.276322	108.968492	34.31378	2014/1/1 6:19	2014/1/1 6:34	0:15:03
28	108.925553	34.258444	108.957499	34.276713	2014/1/1 7:08	2014/1/1 7:15	0:06:31
29	108.946697	34.236274	108.932031	34.22667	2014/1/1 7:33	2014/1/1 7:39	0:06:07
30	108.938777	34.218151	108.946518	34.213167	2014/1/1 8:12	2014/1/1 8:14	0:02:03
31	108.933052	34.205194	108.907162	34.239729	2014/1/1 8:22	2014/1/1 8:35	0:13:32
32	108.900844	34.225877	108.894686	34.264155	2014/1/1 8:51	2014/1/1 9:05	0:14:02
33	108.894725	34.264671	108.875309	34.272282	2014/1/1 9:05	2014/1/1 9:10	0:05:01
34	108.872076	34.253624	108.932075	34.23413	2014/1/1 9:42	2014/1/1 9:55	0:13:02
35	108.93195	34.233135	108.935559	34.22812	2014/1/1 9:58	2014/1/1 10:00	0:02:01
36	108.919525	34.207257	108.963471	34.245473	2014/1/1 10:24	2014/1/1 10:48	0:24:34
37	108.967145	34.241251	108.939132	34.244005	2014/1/1 10:56	2014/1/1 11:05	0:09:31
38	108.940621	34.250735	108.947968	34.269797	2014/1/1 11:07	2014/1/1 11:18	0:10:31
39	108.948393	34.269859	108.914303	34.216943	2014/1/1 11:18	2014/1/1 12:37	1:19:13
40	108.90808	34.219641	108.905775	34.226126	2014/1/1 12:40	2014/1/1 12:42	0:02:30
41	108.909175	34.224725	108.895214	34.217374	2014/1/1 12:44	2014/1/1 12:49	0:04:31
42	108.892447	34.21452	108.819434	34.294306	2014/1/1 12:50	2014/1/1 13:14	0:24:04
43	108.819893	34.292964	108.825421	34.261306	2014/1/1 13:15	2014/1/1 13:22	0:07:31
44	108.852301	34.252407	108.85297	34.283857	2014/1/1 13:29	2014/1/1 13:36	0:07:01
45	108.85395	34.274496	108.886809	34.25936	2014/1/1 13:45	2014/1/1 13:56	0:11:02
46	108.886712	34.259436	108.879536	34.263817	2014/1/1 13:57	2014/1/1 14:00	0:03:31
47	108.877935	34.259531	108.853457	34.252408	2014/1/1 14:04	2014/1/1 14:13	0:09:02
48	108.869077	34.245916	108.8795	34.237282	2014/1/1 14:19	2014/1/1 14:25	0:06:01
49	108.881698	34.235192	108.963969	34.211231	2014/1/1 14:26	2014/1/1 14:51	0:25:04
50	108.963687	34.204321	108.943924	34.191395	2014/1/1 14:53	2014/1/1 15:01	0:08:01
51	108.903246	34.206991	108.926162	34.227763	2014/1/1 15:28	2014/1/1 15:38	0:10:31
