380055,380055,1
223585,223585,1
210539,210539,1
153736,153736,1
152964,152964,6
331877,331877,1
185924,185924,1
380057,380057,1
176775,176775,1
385424,385424,1
142945,142945,1
235714,235714,2
219708,219708,1
242617,242617,2
272703,272703,1
387805,387805,1
195196,195196,1
273548,273548,1
446189,446189,1
283615,283615,2
154457,154457,1
208035,208035,1
229813,229813,1
316391,316391,2
268728,268728,1
250358,250358,1
373939,373939,1
292575,292575,1
278044,278044,4
288859,288859,1
218859,218859,2
420729,420729,1
255119,255119,1
312517,312517,1
281028,281028,2
312383,312383,1
280289,280289,2
311841,311841,1
318893,318893,3
266622,266622,1
219726,219726,3
266674,266674,1
218161,218161,1
437534,437534,1
112339,112339,1
189025,189025,2
274197,274197,3
231228,231228,1
281152,281152,1
187622,187622,1
469070,469070,1
433040,433040,1
309585,309585,1
225863,225863,1
381592,381592,1
229754,229754,1
298059,298059,1
367046,367046,1
222770,222770,1
297178,297178,1
266538,266538,2
249699,249699,1
582230,582230,1
79274,79274,1
245745,245745,1
305046,305046,1
457655,457655,1
314943,314943,1
407659,407659,1
193627,193627,2
367846,367846,1
404600,404600,2
231185,231185,1
344773,344773,1
352546,352546,1
197539,197539,1
110828,110828,1
164526,164526,1
367030,367030,1
113833,113833,1
175947,175947,1
110805,110805,2
188365,188365,1
248772,248772,1
241228,241228,1
328727,328727,1
376988,376988,2
154544,154544,1
169008,169008,3
331868,331868,1
396139,396139,2
466809,466809,1
297903,297903,1
370968,370968,1
281091,281091,4
109911,109911,1
298069,298069,1
248836,248836,1
221188,221188,1
180589,180589,1
234248,234248,1
301797,301797,1
334776,334776,3
132967,132967,1
268708,268708,1
241100,241100,1
400769,400769,1
380962,380962,1
231286,231286,1
419963,419963,1
249670,249670,1
179821,179821,1
288098,288098,1
258131,258131,1
220456,220456,1
352496,352496,1
258063,258063,1
439886,439886,1
248233,248233,1
353210,353210,1
265784,265784,1
303450,303450,1
149034,149034,1
257364,257364,1
152195,152195,1
392302,392302,1
389997,389997,1
271013,271013,1
212778,212778,1
117703,117703,1
164515,164515,1
176763,176763,1
131584,131584,1
194415,194415,1
210545,210545,1
204321,204321,1
208191,208191,1
366368,366368,3
327175,327175,1
367036,367036,1
164416,164416,2
177481,177481,1
343281,343281,2
430687,430687,1
176772,176772,1
176794,176794,1
337796,337796,1
316407,316407,1
298707,298707,1
337094,337094,1
131384,131384,1
141410,141410,1
310447,310447,1
264992,264992,1
416105,416105,1
261099,261099,1
330924,330924,2
175867,175867,2
310283,310283,2
245899,245899,1
400763,400763,2
248005,248005,1
288850,288850,1
242686,242686,1
364831,364831,1
256433,256433,1
242657,242657,1
395381,395381,1
468290,468290,1
446868,446868,1
274994,274994,1
251903,251903,1
221987,221987,1
233484,233484,1
241896,241896,2
213573,213573,1
222102,222102,2
199796,199796,1
79262,79262,1
241017,241017,1
271289,271289,1
243428,243428,1
338710,338710,1
326198,326198,1
297137,297137,1
306587,306587,2
117725,117725,1
395478,395478,1
438308,438308,1
304887,304887,1
311887,311887,2
223537,223537,1
502045,502045,1
218204,218204,1
351113,351113,1
400738,400738,1
221148,221148,1
205977,205977,1
356278,356278,1
289583,289583,3
345064,345064,2
153151,153151,1
301902,301902,1
186724,186724,2
244211,244211,1
469834,469834,1
138279,138279,1
373187,373187,1
224317,224317,1
301864,301864,1
288935,288935,1
368667,368667,1
219023,219023,2
266624,266624,2
283324,283324,1
280343,280343,2
280331,280331,2
353145,353145,1
231997,231997,2
113789,113789,1
219026,219026,1
216700,216700,1
430636,430636,1
249730,249730,1
246529,246529,1
175897,175897,1
406984,406984,1
255885,255885,1
400766,400766,2
307395,307395,1
187398,187398,1
199004,199004,1
291041,291041,2
176049,176049,2
168353,168353,1
310353,310353,1
235133,235133,1
281112,281112,1
176025,176025,1
257246,257246,1
318695,318695,2
209721,209721,1
281113,281113,1
92428,92428,1
187478,187478,1
303277,303277,1
347827,347827,1
340158,340158,1
294234,294234,1
229846,229846,1
213575,213575,1
231941,231941,1
344191,344191,1
184396,184396,1
249710,249710,1
265757,265757,2
274294,274294,1
186825,186825,1
199064,199064,1
119214,119214,1
244119,244119,1
239567,239567,1
226655,226655,1
289582,289582,2
203553,203553,1
353252,353252,1
199059,199059,3
295117,295117,3
505137,505137,1
320176,320176,1
186004,186004,1
248020,248020,2
420689,420689,1
302685,302685,1
267936,267936,1
114670,114670,2
298074,298074,1
226671,226671,1
239734,239734,1
327941,327941,2
284083,284083,2
243378,243378,3
297171,297171,1
106861,106861,1
100027,100027,1
400823,400823,1
352519,352519,1
298799,298799,1
242620,242620,1
387764,387764,1
267266,267266,1
301032,301032,1
218219,218219,2
238113,238113,1
206687,206687,1
188251,188251,1
268737,268737,1
231967,231967,1
287176,287176,1
280244,280244,2
281197,281197,3
327322,327322,1
341494,341494,1
186623,186623,1
280312,280312,1
358399,358399,1
280304,280304,2
268827,268827,2
297951,297951,1
314303,314303,2
280984,280984,2
246597,246597,1
404630,404630,1
327795,327795,1
207512,207512,1
478934,478934,1
273437,273437,4
280994,280994,1
425293,425293,1
241015,241015,1
257328,257328,1
242570,242570,1
281099,281099,7
288133,288133,1
281962,281962,1
265087,265087,1
347074,347074,1
466659,466659,1
222752,222752,1
217438,217438,2
440684,440684,1
256596,256596,1
295685,295685,3
249635,249635,1
388493,388493,1
373136,373136,3
274310,274310,1
198229,198229,2
304134,304134,1
280376,280376,2
252720,252720,1
308140,308140,2
280377,280377,1
222807,222807,3
383108,383108,1
251978,251978,1
314837,314837,1
326334,326334,1
234198,234198,1
337844,337844,4
421505,421505,2
325046,325046,2
260431,260431,4
386779,386779,1
149053,149053,1
279514,279514,1
287887,287887,1
206623,206623,1
387725,387725,3
240410,240410,1
194440,194440,1
396174,396174,1
235719,235719,1
267265,267265,1
311025,311025,1
267220,267220,1
419203,419203,1
297828,297828,1
476781,476781,1
303196,303196,1
206744,206744,2
160692,160692,1
316455,316455,1
86284,86284,1
146886,146886,1
365482,365482,1
267979,267979,1
208234,208234,2
256459,256459,1
346307,346307,2
442198,442198,1
238800,238800,1
380050,380050,1
142237,142237,1
162922,162922,2
298852,298852,2
281111,281111,1
388575,388575,1
305480,305480,1
169969,169969,1
366999,366999,2
245900,245900,1
220457,220457,1
365549,365549,1
297169,297169,1
432990,432990,1
370068,370068,2
226579,226579,2
265806,265806,2
237309,237309,1
223508,223508,1
352531,352531,1
237310,237310,1
347883,347883,1
106202,106202,1
302683,302683,2
237266,237266,3
311894,311894,1
439883,439883,3
214383,214383,2
310277,310277,2
457542,457542,1
272687,272687,1
339187,339187,1
244952,244952,1
406867,406867,1
280369,280369,1
264942,264942,1
413055,413055,1
337851,337851,2
367092,367092,1
399982,399982,1
310249,310249,1
282646,282646,2
238062,238062,3
410766,410766,2
400780,400780,1
242649,242649,2
280320,280320,1
242869,242869,1
334046,334046,1
222854,222854,1
256561,256561,1
275682,275682,1
312779,312779,1
300418,300418,1
221341,221341,1
227491,227491,1
400753,400753,3
175267,175267,1
240448,240448,2
218140,218140,1
367853,367853,1
183671,183671,1
297939,297939,1
169144,169144,1
376971,376971,1
210527,210527,5
275938,275938,1
243399,243399,1
396138,396138,2
330967,330967,2
258771,258771,2
435231,435231,1
311077,311077,1
317082,317082,1
310240,310240,1
283467,283467,1
316395,316395,2
296452,296452,3
263373,263373,1
336323,336323,1
225095,225095,2
159771,159771,1
225840,225840,1
298819,298819,1
105447,105447,1
271801,271801,1
352489,352489,1
241285,241285,1
261170,261170,1
249692,249692,1
174545,174545,1
197483,197483,2
358587,358587,1
460649,460649,1
358589,358589,1
289664,289664,1
373168,373168,1
174328,174328,1
311064,311064,1
321763,321763,1
250511,250511,1
264980,264980,1
241982,241982,1
246640,246640,1
181330,181330,1
358580,358580,2
281084,281084,1
281098,281098,6
373170,373170,1
252840,252840,1
37665,37665,1
426925,426925,1
241331,241331,1
288015,288015,3
298782,298782,1
242619,242619,2
229612,229612,2
297270,297270,1
265691,265691,3
282761,282761,1
288105,288105,1
179793,179793,1
275777,275777,1
256444,256444,1
326240,326240,1
255662,255662,1
267391,267391,1
180603,180603,2
330078,330078,1
439108,439108,1
268107,268107,1
199763,199763,3
218182,218182,2
280371,280371,1
288858,288858,1
185972,185972,1
159944,159944,1
269607,269607,2
261840,261840,2
305872,305872,2
132304,132304,1
280264,280264,1
278858,278858,1
189792,189792,2
268670,268670,1
307221,307221,1
280299,280299,1
351878,351878,1
254295,254295,1
258107,258107,1
256652,256652,1
431476,431476,1
329254,329254,1
189046,189046,1
230480,230480,1
300279,300279,1
400755,400755,2
352430,352430,1
300263,300263,3
176781,176781,1
275680,275680,2
318890,318890,1
311870,311870,1
179804,179804,2
303973,303973,1
242623,242623,1
215844,215844,2
190480,190480,1
259508,259508,2
198263,198263,1
300314,300314,1
269635,269635,1
373938,373938,1
230496,230496,1
298823,298823,4
221221,221221,2
395437,395437,1
400815,400815,2
295803,295803,1
280411,280411,1
249679,249679,1
222814,222814,1
297892,297892,1
329541,329541,1
233558,233558,2
241021,241021,1
179100,179100,2
324041,324041,1
313537,313537,1
224276,224276,1
386942,386942,1
240505,240505,1
182034,182034,1
171400,171400,1
249674,249674,2
218196,218196,1
373920,373920,1
222027,222027,1
53291,53291,1
327814,327814,1
367131,367131,1
317244,317244,3
315604,315604,1
200476,200476,1
281097,281097,2
341069,341069,1
164544,164544,1
210437,210437,1
241109,241109,2
237323,237323,1
176037,176037,1
267962,267962,2
280438,280438,1
201318,201318,1
326330,326330,1
222810,222810,1
224341,224341,1
410010,410010,1
266560,266560,1
279565,279565,1
288814,288814,1
237367,237367,1
408518,408518,1
231227,231227,1
203699,203699,1
126961,126961,1
350128,350128,1
109953,109953,2
299478,299478,1
107674,107674,1
243381,243381,1
111587,111587,1
293431,293431,1
239654,239654,2
276432,276432,2
225160,225160,1
218215,218215,3
360192,360192,1
327857,327857,1
249588,249588,2
108519,108519,1
203554,203554,3
280272,280272,1
115990,115990,1
245817,245817,2
365006,365006,2
244406,244406,2
258137,258137,1
242621,242621,1
388477,388477,1
240411,240411,1
228261,228261,2
439146,439146,2
282673,282673,1
254296,254296,1
198218,198218,1
328799,328799,1
199072,199072,1
242053,242053,1
279663,279663,1
427661,427661,1
274185,274185,2
365564,365564,1
306264,306264,1
280288,280288,4
281801,281801,1
100097,100097,1
311890,311890,1
420709,420709,1
353185,353185,1
202190,202190,1
265800,265800,1
346281,346281,1
210485,210485,1
267974,267974,1
272793,272793,1
281068,281068,1
260308,260308,1
413773,413773,1
307234,307234,1
152101,152101,1
219801,219801,1
433061,433061,1
166048,166048,1
228845,228845,1
303438,303438,1
274184,274184,1
297158,297158,1
338433,338433,1
258130,258130,1
442153,442153,1
272623,272623,1
185104,185104,1
106181,106181,1
175302,175302,1
243406,243406,1
293344,293344,1
294174,294174,1
256505,256505,1
298751,298751,1
242038,242038,1
119161,119161,1
149186,149186,2
273428,273428,1
281844,281844,2
231206,231206,1
218973,218973,1
310122,310122,1
407651,407651,1
298778,298778,2
264213,264213,1
386148,386148,1
246770,246770,1
281070,281070,1
176778,176778,1
238826,238826,2
203710,203710,1
253475,253475,1
235818,235818,2
175306,175306,1
255700,255700,1
241161,241161,2
373937,373937,1
429973,429973,1
282658,282658,1
424590,424590,1
175262,175262,2
400020,400020,1
421444,421444,1
234974,234974,1
326197,326197,1
517407,517407,1
106999,106999,1
218100,218100,1
184412,184412,1
258971,258971,2
218212,218212,1
337096,337096,1
218183,218183,1
485193,485193,1
211226,211226,1
303232,303232,1
351200,351200,1
348292,348292,1
326323,326323,4
250510,250510,1
375744,375744,2
340939,340939,1
188281,188281,1
303997,303997,3
400794,400794,1
281093,281093,3
320018,320018,1
218243,218243,2
199057,199057,1
280892,280892,1
298783,298783,1
419240,419240,1
367037,367037,1
168259,168259,1
205128,205128,1
205856,205856,2
300416,300416,3
300926,300926,4
157624,157624,1
235782,235782,1
263382,263382,1
249645,249645,1
176753,176753,1
421471,421471,1
210570,210570,1
148452,148452,6
469066,469066,1
231241,231241,1
236683,236683,1
191326,191326,4
327132,327132,1
281063,281063,1
116945,116945,1
253518,253518,1
265746,265746,1
188228,188228,1
297953,297953,3
392369,392369,1
109933,109933,1
288797,288797,2
352514,352514,1
400778,400778,1
419922,419922,2
379288,379288,1
156856,156856,2
156759,156759,1
100864,100864,1
287990,287990,1
260340,260340,1
338621,338621,1
270475,270475,1
295478,295478,1
121573,121573,1
377912,377912,1
400071,400071,1
362720,362720,1
218926,218926,3
265761,265761,1
223648,223648,1
231255,231255,1
252819,252819,1
320437,320437,1
474438,474438,1
359373,359373,1
373956,373956,2
326247,326247,1
49300,49300,1
225813,225813,2
155311,155311,1
352538,352538,1
341920,341920,2
184470,184470,1
219691,219691,3
297282,297282,1
357017,357017,1
380061,380061,1
266411,266411,1
254963,254963,1
469071,469071,1
332508,332508,1
213577,213577,1
366220,366220,1
268740,268740,1
232058,232058,1
279583,279583,1
423412,423412,1
238081,238081,1
249538,249538,2
372385,372385,1
357337,357337,2
443732,443732,1
377754,377754,1
390026,390026,1
218181,218181,2
313534,313534,1
242806,242806,2
311865,311865,1
300405,300405,1
274993,274993,1
268835,268835,1
253523,253523,2
387750,387750,1
310235,310235,2
295596,295596,1
297955,297955,1
269603,269603,1
236613,236613,1
349354,349354,1
238858,238858,1
271920,271920,1
242664,242664,1
409201,409201,1
214312,214312,1
78464,78464,1
304990,304990,1
364073,364073,1
159793,159793,1
173079,173079,1
237487,237487,1
258887,258887,1
342608,342608,1
203469,203469,1
125434,125434,1
314304,314304,1
358592,358592,1
277332,277332,1
304903,304903,1
367785,367785,1
227346,227346,2
376221,376221,1
442134,442134,1
316366,316366,1
259542,259542,1
241876,241876,1
378553,378553,2
208957,208957,1
281187,281187,2
219692,219692,2
185237,185237,1
230424,230424,1
298020,298020,1
423030,423030,1
319557,319557,2
278030,278030,2
272597,272597,2
280270,280270,1
288810,288810,1
105420,105420,1
248049,248049,1
352556,352556,2
331776,331776,4
317109,317109,3
342446,342446,1
411544,411544,1
425256,425256,1
228881,228881,2
267951,267951,1
352524,352524,1
406117,406117,1
380944,380944,1
164512,164512,1
463510,463510,1
176668,176668,1
472133,472133,2
199010,199010,1
241868,241868,2
316355,316355,2
275790,275790,1
281023,281023,1
232105,232105,1
472806,472806,1
367005,367005,2
367082,367082,1
234325,234325,1
187486,187486,1
218207,218207,1
349148,349148,1
344855,344855,1
281137,281137,1
256441,256441,1
168200,168200,1
105355,105355,1
400764,400764,3
383922,383922,1
200577,200577,1
268762,268762,1
222110,222110,1
460471,460471,1
398463,398463,1
468319,468319,1
234969,234969,1
304860,304860,1
255691,255691,1
243592,243592,1
291878,291878,1
297938,297938,1
367783,367783,1
377893,377893,1
258172,258172,1
279485,279485,1
396246,396246,1
239657,239657,1
243558,243558,1
337837,337837,1
267458,267458,1
235170,235170,1
110667,110667,1
351109,351109,1
280269,280269,1
293499,293499,1
261050,261050,1
331009,331009,3
297910,297910,1
188133,188133,1
90893,90893,1
367025,367025,2
270296,270296,1
221981,221981,1
172843,172843,1
348738,348738,1
470620,470620,1
337023,337023,1
255057,255057,1
274180,274180,2
280180,280180,1
239746,239746,1
415284,415284,1
311846,311846,2
300370,300370,2
265718,265718,2
136178,136178,1
279648,279648,2
253529,253529,1
217350,217350,1
95496,95496,1
278129,278129,1
80811,80811,1
216601,216601,1
234200,234200,1
231994,231994,1
281138,281138,1
327959,327959,1
238209,238209,1
281189,281189,1
256606,256606,1
168219,168219,1
265694,265694,1
416842,416842,1
230519,230519,1
251889,251889,2
401515,401515,1
280291,280291,1
106925,106925,1
332558,332558,1
438318,438318,1
274951,274951,2
423009,423009,1
274201,274201,1
283466,283466,1
375454,375454,1
210529,210529,3
219020,219020,2
209875,209875,1
283413,283413,3
302466,302466,1
294790,294790,2
274192,274192,1
176019,176019,1
155277,155277,1
223507,223507,1
350895,350895,1
187479,187479,1
343287,343287,1
280463,280463,1
299520,299520,1
242822,242822,1
395396,395396,1
433038,433038,1
175879,175879,1
418376,418376,1
143712,143712,1
395340,395340,2
110711,110711,1
271211,271211,1
383123,383123,2
153021,153021,2
302732,302732,1
281132,281132,1
333242,333242,1
248856,248856,1
280385,280385,1
298754,298754,1
393177,393177,1
190530,190530,1
149120,149120,1
164407,164407,1
326454,326454,1
380824,380824,2
422242,422242,1
252084,252084,1
274178,274178,1
280217,280217,2
334092,334092,1
201242,201242,1
194439,194439,1
274206,274206,1
227387,227387,2
327021,327021,1
286493,286493,1
116901,116901,1
310282,310282,3
268631,268631,1
303348,303348,1
175953,175953,1
327016,327016,1
278114,278114,1
421453,421453,1
243385,243385,3
285582,285582,1
255663,255663,1
400771,400771,1
346293,346293,1
280237,280237,1
317117,317117,1
210502,210502,3
256686,256686,1
414524,414524,1
367854,367854,1
172195,172195,1
345321,345321,1
311864,311864,1
249594,249594,1
404625,404625,1
265842,265842,1
291771,291771,1
311850,311850,1
250483,250483,1
404682,404682,1
293370,293370,1
284869,284869,1
406900,406900,1
225852,225852,1
265726,265726,2
199075,199075,1
170617,170617,2
291166,291166,1
117726,117726,1
274111,274111,2
268722,268722,1
313421,313421,1
279484,279484,2
336260,336260,1
307219,307219,1
489023,489023,1
215843,215843,1
426914,426914,1
316390,316390,1
430654,430654,1
246572,246572,1
152961,152961,1
243591,243591,1
212848,212848,1
184398,184398,1
334319,334319,1
328058,328058,1
307223,307223,1
402282,402282,2
315068,315068,1
222768,222768,1
114660,114660,1
268021,268021,1
400770,400770,1
387741,387741,2
225777,225777,1
239726,239726,1
113066,113066,1
15500,15500,1
263344,263344,1
296342,296342,1
245175,245175,3
490561,490561,1
218092,218092,1
182904,182904,2
191360,191360,1
249634,249634,2
222109,222109,1
343240,343240,1
387717,387717,1
239583,239583,1
256504,256504,1
266459,266459,1
262022,262022,2
304853,304853,1
321079,321079,1
280243,280243,1
300500,300500,1
297163,297163,2
178423,178423,1
281879,281879,2
337863,337863,1
297920,297920,1
366315,366315,1
176036,176036,2
237459,237459,1
249705,249705,1
280286,280286,2
297155,297155,1
515938,515938,2
303963,303963,2
280294,280294,1
245130,245130,1
231199,231199,1
299496,299496,1
273440,273440,1
189710,189710,1
176748,176748,1
280246,280246,1
187490,187490,1
295070,295070,2
442208,442208,1
317204,317204,1
222829,222829,1
433036,433036,1
219033,219033,1
277320,277320,1
368649,368649,1
322581,322581,1
319504,319504,1
433010,433010,1
376262,376262,1
437592,437592,1
311849,311849,1
218932,218932,1
190579,190579,1
332509,332509,1
242054,242054,3
290469,290469,1
283537,283537,1
489792,489792,1
305578,305578,2
220572,220572,1
304915,304915,1
332580,332580,1
213504,213504,3
297121,297121,1
280205,280205,1
399977,399977,4
237352,237352,1
268732,268732,1
218242,218242,1
240502,240502,1
298789,298789,1
302460,302460,1
305043,305043,1
305683,305683,1
429114,429114,1
270246,270246,1
126956,126956,1
278604,278604,1
235778,235778,1
327900,327900,1
400742,400742,1
188292,188292,1
363769,363769,1
298053,298053,1
344721,344721,1
249595,249595,2
407667,407667,1
227361,227361,2
280233,280233,2
297074,297074,1
321002,321002,1
279679,279679,1
395387,395387,1
402890,402890,1
323297,323297,1
355484,355484,1
328721,328721,1
257363,257363,2
235888,235888,1
249666,249666,2
228830,228830,1
310230,310230,1
299543,299543,2
373129,373129,1
225044,225044,1
182935,182935,3
304916,304916,1
356279,356279,1
152962,152962,1
279553,279553,1
276459,276459,1
337841,337841,2
385496,385496,1
337069,337069,1
246711,246711,1
280278,280278,1
276303,276303,1
338598,338598,1
258013,258013,1
281782,281782,1
456619,456619,1
294876,294876,2
181431,181431,3
255062,255062,1
234249,234249,2
218191,218191,2
265890,265890,1
264175,264175,4
372397,372397,1
375438,375438,1
281082,281082,1
330775,330775,1
298639,298639,1
289581,289581,1
226607,226607,1
314270,314270,1
274913,274913,1
378522,378522,2
288796,288796,1
326259,326259,1
214306,214306,1
315595,315595,1
280240,280240,2
398447,398447,3
268679,268679,1
254247,254247,1
266697,266697,1
176760,176760,1
230416,230416,1
386176,386176,1
367795,367795,1
353321,353321,1
327079,327079,1
240393,240393,3
314305,314305,2
399992,399992,1
174467,174467,1
317108,317108,3
176629,176629,2
353991,353991,1
254950,254950,1
493640,493640,1
280190,280190,1
187399,187399,1
337852,337852,1
337073,337073,1
308145,308145,1
366218,366218,1
243471,243471,1
232766,232766,1
279684,279684,1
439889,439889,1
209723,209723,2
388492,388492,1
249713,249713,1
438333,438333,2
241902,241902,1
419936,419936,1
205081,205081,1
381671,381671,2
337097,337097,1
287366,287366,2
245038,245038,2
423847,423847,1
406917,406917,1
313538,313538,3
175926,175926,1
351114,351114,2
292340,292340,1
238091,238091,2
298089,298089,2
361659,361659,2
390777,390777,1
352501,352501,1
400776,400776,4
251227,251227,1
304900,304900,2
188247,188247,1
280395,280395,1
419949,419949,1
369328,369328,1
170542,170542,4
297172,297172,1
258073,258073,1
297957,297957,1
227422,227422,1
261042,261042,1
300192,300192,2
230421,230421,1
482125,482125,1
217504,217504,1
287969,287969,1
337828,337828,1
323339,323339,2
303437,303437,1
325497,325497,1
280169,280169,1
379287,379287,1
249709,249709,1
225150,225150,1
400792,400792,1
225860,225860,1
400800,400800,1
250369,250369,2
176747,176747,2
299554,299554,1
401360,401360,1
326322,326322,1
114657,114657,1
216737,216737,1
342430,342430,1
188286,188286,1
244256,244256,1
281119,281119,4
307988,307988,1
337076,337076,1
288782,288782,1
240486,240486,1
249672,249672,1
164527,164527,1
215107,215107,1
176728,176728,1
406901,406901,1
291876,291876,1
317102,317102,1
260275,260275,2
370126,370126,1
370935,370935,1
367015,367015,1
152242,152242,1
353912,353912,1
332503,332503,1
219752,219752,1
226724,226724,1
298699,298699,2
335543,335543,1
367088,367088,1
272769,272769,1
219029,219029,1
250481,250481,1
