0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.0,0.25,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.18181818181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.375,0.5,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.5714285714285714,0,0,0,0,0,0,0,0,0,0,0.0,0.35294117647058826,0.25,0.14285714285714285,0.16,0.125,0.3333333333333333,0.0,0.14285714285714285,0.11764705882352941,0.15789473684210525,0.16666666666666666,0.2222222222222222,0.2,0.18181818181818182,0.0,0.14285714285714285,0.043478260869565216,0.0,0.15,0.041666666666666664,0.14285714285714285,0.0,0.13333333333333333,0.05263157894736842,0.125,0.06666666666666667,0.12244897959183673,0,0,0,0,0,0.0,0.0,0,0,0.0,0.25,0.29411764705882354,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.23404255319148937,0.2222222222222222,0,0,0,0,0.0,0,0,0,0,0,0.2727272727272727,0.6,0,0,0,0.0,0.3333333333333333,0.3225806451612903,0,0,0.0,0.0,0,0,0,0,0,0,0,0.10714285714285714,0.2727272727272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0,0,0,0,0,0,0,0,0,0,0,0.0,0.15384615384615385,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.25,0,0,0,0,0,0,0,0,0,0,0.0,0.3333333333333333,0,0,0,0,0,0.0,0.0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0.0,0,0,0,0.0,0.25,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.23529411764705882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.6666666666666666,0,0,0,0,0,0,0,0,0.0,0,0,0.15,0.16666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.5,0.0,0.0,0.3333333333333333,0.23333333333333334,0,0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0,0,0,0,0,0.0,0,0,0,0,0.22580645161290322,0.3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.38461538461538464,0.25,0,0,0,0,0,0,0,0,0,0,0.2916666666666667,0.3333333333333333,0,0,0,0,0.0,0.4634146341463415,0,0,0.0,0.5,0,0,0,0,0,0,0,0.2222222222222222,0.2903225806451613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.5,0,0,0,0,0,0,0,0,0,0,0,0.5714285714285714,0.25,0,0,0,0,0,0,0,0,0.3333333333333333,0,0,0,0,0,0,0,0,0.14285714285714285,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.3333333333333333,0,0,0,0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0,0,0.0,0,0.0,0.8,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0.2702702702702703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.2857142857142857,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1.0,0.8,0,0,0,0,0,0,0,0,0,0,0,0.0,0.29411764705882354,0.3333333333333333,0,0.0,0,0,0,0,0,0,0,0.3181818181818182,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.1,0,0,0,0,0,0.0,0,0,0,0,0.21875,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17721518987341772,0.1875,0,0,0,0,0,0,0,0,0,0,0.26666666666666666,0.0,0,0,0,0.0,0,0.375,0,0,1.0,0.0,0,0,0,0,0,0,0,0.1,0.4666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.6,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,1.0,0,0,0,0,0,0,0,0.42857142857142855,0,0,0,0,0,0.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.3333333333333333,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.2222222222222222,0.21428571428571427,0.0,0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0,0.3333333333333333,0.0,0.06451612903225806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.46153846153846156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.14285714285714285,0.375,0,0,0.0,0.0,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.056338028169014086,0,0,0,0,0.0,0.0,0,0,0,0,0.16666666666666666,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.1875,0.14285714285714285,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.17857142857142858,0.17391304347826086,0.2857142857142857,0.0,0.0,0.0,0.05555555555555555,0.20930232558139536,0.1111111111111111,0.2222222222222222,0.2,0.0625,0.0,0.0,0.25,0.1111111111111111,0.25,0.0,0.0,0.10869565217391304,0.25,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.4,0,0,0,0,0,0,0,0,0,0,0,0.2857142857142857,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.5,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.5,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.0,0.5,0,0,0,1.0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.1724137931034483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.6363636363636364,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10714285714285714,0.16666666666666666,0,0,0.0,0,0,0,0,0,0.08695652173913043,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13333333333333333,0,0,0,0,0,0.0,0.0,0,0,0,0.10344827586206896,0.15384615384615385,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.12195121951219512,0.13636363636363635,0,0,0.0,0.5,0,0,0,0.0,0.0,0,0.30434782608695654,0.05714285714285714,0.2,0.09090909090909091,0.25,0.0,0.05263157894736842,0.15492957746478872,0.15384615384615385,0.4,0.07142857142857142,0.07692307692307693,0.0,0.07692307692307693,0.1111111111111111,0.0,0.13333333333333333,0.0,0.2222222222222222,0.1568627450980392,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18181818181818182,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.0,0.5,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.2857142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.15,0,0,0.0,0.0,0,0,0,0.0,0.21052631578947367,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.09302325581395349,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.17647058823529413,0.32,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.09278350515463918,0.08333333333333333,0,0,0,0,0,0.0,0,0,0,0,0.08333333333333333,0.0,0,0.0,0,0.0,0.0,0.16363636363636364,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2826086956521739,0.225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.2222222222222222,0,0,0.0,0.0,0,0,0,0,0,0,0,0.09090909090909091,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42857142857142855,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.6,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.11428571428571428,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.16666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.2857142857142857,0.0,0.3333333333333333,0.0,0.1,0.0,0.09090909090909091,0.0,0.05555555555555555,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09375,0,0,0,0,0,0,0,0,0,0,0.21212121212121213,0.043478260869565216,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.2,0,0.0,0,0.0,0.0,0,0,0,0,0,0.16,0.0,0,0,0,0,0.0,0.19444444444444445,0.0,0,0,0,0,0,0,0,0,0,0.0,0.15789473684210525,0.32608695652173914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.5,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.14285714285714285,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,1.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42857142857142855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0,0,0,0,0.25,0.125,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.047619047619047616,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.25,0.5714285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.15384615384615385,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03225806451612903,0,0.0,0,0,0,0,0,0,0,0,0.18518518518518517,0.1111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.06896551724137931,0.4,0,0,0.0,0,0,0,0,0,0,0,0.08,0.2727272727272727,0,0,0,0,0,0.12903225806451613,0,0,0,0,0,0,0,0,0,0,0,0.1864406779661017,0.26666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14285714285714285,0.0,0,0,0,0,0,0,0,0,0,0,0,0.13333333333333333,0.3125,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.1111111111111111,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.5,0,0.25,0.0,0,0,0,0,0.0,0.5,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2222222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.0,0,0.09090909090909091,0.2,0.0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0.0,0.07407407407407407,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.15384615384615385,0.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08571428571428572,0,0,0,0,0,0,0,0,0,0,0.15384615384615385,0.20833333333333334,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.16129032258064516,0.0,0,0,0.0,0,0,0,0,0,0,0,0.058823529411764705,0.2,0,0,0,0,0.0,0.07142857142857142,0.0,0,0,0,0,0,0,0,0,0,0,0.06451612903225806,0.19047619047619047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05555555555555555,0.06896551724137931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24242424242424243,0.10526315789473684,0.3333333333333333,0.0,0.0,0.2,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.13636363636363635,0.0,0.0,0.0,0.0,0.0,0.11764705882352941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.4,1.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0.25,0.25,0.125,0.2857142857142857,0.09090909090909091,0.15,0.0,0.07142857142857142,0.0,0.0,0.045454545454545456,0.1,0.18181818181818182,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0,0.0,0.0,0.0,0.0,0.21428571428571427,0.025,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.02564102564102564,0,0,0,0,0,0.06666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05263157894736842,0.0,0,0,0,0,0,0,0,0,0,0.12857142857142856,0.20930232558139536,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0625,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.045454545454545456,0.1,0,0,0,0,0.0,0.047619047619047616,0,0,0,0,0,0.0,0,0,0,0,0,0.07692307692307693,0.02127659574468085,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.4,0,0,0,0,0,0,0.0,0,0,0,0,0.2222222222222222,0.045454545454545456,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.07692307692307693,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0.5,0.5,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.2857142857142857,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.0,0.09090909090909091,0.2,0.3,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.16666666666666666,0.14285714285714285,0.0,0.1,0.0,0.0,0.1,0.15789473684210525,0.07407407407407407,0.1111111111111111,0.0392156862745098,0.015384615384615385,0.0,0.02702702702702703,0,0,0,0,0,0.0,0.0,0.043478260869565216,0.06666666666666667,0.0,0.09523809523809523,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.07692307692307693,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09090909090909091,0.08,0.0,0.1,0.0,0.0,0.21052631578947367,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.125,0.045454545454545456,0.0,0.0,0.08333333333333333,0.2857142857142857,0.04819277108433735,0.09803921568627451,0.21875,0.06521739130434782,0.15625,0.09375,0.038461538461538464,0.02857142857142857,0.225,0.03773584905660377,0.15789473684210525,0.09045226130653267,0.04878048780487805,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.06862745098039216,0.0,0.013157894736842105,0.05555555555555555,0.0,0.02040816326530612,0.037037037037037035,0.025,0.0,0.05263157894736842,0.06666666666666667,0.043478260869565216,0.013888888888888888,0.05,0.05263157894736842,0.125,0.0,0.03571428571428571,0.023255813953488372,0.0375,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.1935483870967742,0.05084745762711865,0.3333333333333333,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.11764705882352941,0.0,0,0,0,0,0.0,0,0.16666666666666666,0.0,0.0,0.2,0.25,0.3,0.05,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.20689655172413793,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.06666666666666667,0.14285714285714285,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0,0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
